gene_id	gene_name	Nac_oxy_1	Nac_oxy_2	Nac_oxy_3	Nac_oxy_4	Nac_oxy_5	Nac_oxy_6	Nac_oxy_7	Nac_oxy_8	Nac_Sal_1	Nac_Sal_2	Nac_Sal_3	Nac_Sal_4	Nac_Sal_5	Nac_Sal_6	Nac_Sal_7	Nac_Sal_8
ENSMUSG00000086013	Gm15706	1	21	29	22	11	43	17	18	32	18	2	47	16	50	5	5
ENSMUSG00000086014	Gm16095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086015	4833417C18Rik	0	1	3	1	1	5	0	2	10	0	0	1	0	10	0	5
ENSMUSG00000086016	1700084C06Rik	3	0	2	1	1	3	0	0	0	2	0	0	0	0	1	0
ENSMUSG00000086017	Gm11872	1	8	9	5	3	12	6	10	5	8	0	14	9	9	6	13
ENSMUSG00000086018	Gm13179	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000086019	Gm15762	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086020	Gm12239	0	1	0	0	1	0	2	1	0	0	0	1	0	0	0	0
ENSMUSG00000086021	Gm15767	1	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0
ENSMUSG00000086022	Rad51ap2	15	8	20	17	11	8	9	29	14	21	0	11	12	14	8	2
ENSMUSG00000086025	4933406G16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086026	Gm12374	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086027	Gm11250	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000086028	Gm12243	0	2	2	1	0	4	4	0	0	1	0	0	4	0	0	0
ENSMUSG00000086029	Pax6os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086030	Gm14255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086031	Gm12348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086032	Gm15929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086034	Gm15201	4	10	1	0	1	3	0	2	9	3	0	3	2	11	0	2
ENSMUSG00000086035	Gm12610	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0
ENSMUSG00000086036	Gm14254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086037	Gm16085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086039	Gm12227	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086040	Wipf3	374	802	821	812	460.999	558	993	714	839	576	96	638	1035	548	173.457	509
ENSMUSG00000086041	Gm12869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086042	Gm12670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086043	Gm12473	0	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0
ENSMUSG00000086044	A330043C09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000086046	1700095A21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086047	9530046B11Rik	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086048	Drr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086049	Gm12735	1	2	2	0	3	7	2	0	0	0	3	5	1	3	0	0
ENSMUSG00000086050	Gm16045	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000086052	Gm11802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086053	Gm15178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086054	Hnf1aos1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086055	Gm13837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086056	Gm4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086057	Gm15324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086058	Unc45bos	1	0	2	1	0	8	0	0	0	0	0	2	0	3	0	3
ENSMUSG00000086060	Gm16084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086061	Gm13075	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086063	Gm12257	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSMUSG00000086064	4930439A04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086065	Gm16180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086066	4930423M02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086067	Gm16183	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086068	1700120G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086069	Gm13708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086070	8430436N08Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000086071	Gm12354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086072	Gm11861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086074	Gm13274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086075	Gm15728	9	40	35	34	14	36	37	42	55	23	0	50	35	46	3	57
ENSMUSG00000086076	Ncr3-ps	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000086077	Gm14396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086078	Gm11657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086080	1700123O12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086081	Spin2-ps3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086083	Gm15829	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1.084	0
ENSMUSG00000086087	Gm12916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086089	Gm11640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086090	Gm12531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086092	Gm15323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086093	Gm15341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086095	Gm15328	17	46	74	58	29	55	37	30	51	63	0	49	69	72	12	28
ENSMUSG00000086096	Gm12688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086097	Gm16250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086098	Gm14291	3	7	6	7	6	7	5	0	18	0	0	9	11	15	0	6
ENSMUSG00000086103	Gm11832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086104	Gm14707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086105	Gm11636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086107	Gm16312	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086108	Gm5602	1	8	7	7	2	12	4	15	7	5	0	11	3	8	2	13
ENSMUSG00000086109	Gm13391	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSMUSG00000086111	Gm15326	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086112	4930563I02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086114	Gm14642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086115	Gm15733	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000086117	Gm12065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086118	Gm14169	8	46	38	29	21	22	43	61	57	59	9	62	24	91	5	73
ENSMUSG00000086119	Gm2415	48	244	162	175	123	162	220	196	297	119	37	405	151	493	36	299
ENSMUSG00000086121	Gm16068	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000086122	Gm14507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086123	Gm16060	0	0	0	0	0	0	1.01	0	0	1	1.006	1	0	0	0	0
ENSMUSG00000086124	A530076I17Rik	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	4
ENSMUSG00000086125	Gm15942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086126	5730457N03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086127	Gm11934	0	0	0	3	0	0	0	0	0	1	0	1	2	0	1	1
ENSMUSG00000086128	St8sia3os	0	3	0	1	0	0	6	1	1	2	26.334	1	3	2	29.931	0
ENSMUSG00000086129	Gm13558	0	5	2	0	1	12	1	3	8	0	0	0	6	1	1	9
ENSMUSG00000086130	Gm16211	0	4	3	3	0	0	0	3	0	0	0	3	3	3	2	0
ENSMUSG00000086132	Gm13631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086133	Gm16331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086134	Gm16159	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1.157	0
ENSMUSG00000086135	1700001J04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086136	Gm12718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086137	Gm16248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086138	4930471C06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086139	Gm11211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086140	Hnf1aos2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086141	9030622O22Rik	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000086142	Smek3-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086144	Gm11379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086145	Gm15479	4	1	5	12	2	3	10	3	10	16	0	4	10	3	0	1
ENSMUSG00000086146	Gm15729	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
ENSMUSG00000086147	Gm13150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086148	Gm15271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086149	Gm15598	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086150	Bach2os	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSMUSG00000086151	Gm5698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086152	Gm11454	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
ENSMUSG00000086153	Gm12923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086154	Gm16196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086155	9430041J12Rik	12	22	26	14	9	10	24	12	13	17	6	24	17	48	8	16
ENSMUSG00000086156	Gm15354	0	0	0	0	0	0	0	4	0	0	3.726	0	0	0	1	0
ENSMUSG00000086157	Gm14643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086158	Ccpg1os	8	34	67	34	23	45	28	48	51	44	17	82	33	74	8	54
ENSMUSG00000086159	Gm13025	0	0	0	1	0	1	3	0	0	0	0	1	1	2	1	0
ENSMUSG00000086160	4933438A12Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086161	Gm15389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086162	Gm16342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086163	Gm14206	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000086164	Gm13029	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086165	Gm15690	0	2	1	0	0	0	4	1	4	0	0	2	3	4	0	1
ENSMUSG00000086166	Gm14342	0	1	4	0	0	0	0	0	0	0	3	4	1	0	0	0
ENSMUSG00000086167	Gm13827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086168	Gm15221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086170	Gm12144	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSMUSG00000086171	Pcsk2os1	8	47	59	49	40	45	53	65	72	42	15.964	55	44	36	23.988	28
ENSMUSG00000086172	2700068H02Rik	1	0	1	8	1	0	0	0	0	1	0	2	2	2	3	0
ENSMUSG00000086173	Kis2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000086174	Gm6425	0	0	1.023	0	0	0	1.008	0	0	0	0	0	0	1.006	0	0
ENSMUSG00000086175	Gm15802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086176	Gm15534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086177	Gm14616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086179	Gm14317	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000086181	C230034O21Rik	4	2	6	9	5	0	11	37	5	11	0	4	8	24	10.081	0
ENSMUSG00000086184	Gm12764	0	1	0	0	0	0	0	0	3	5	0	0	2	5	0	0
ENSMUSG00000086185	1700036O09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086186	Ccdc34os	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086187	Gm12860	0	0	0	1	1	0	4	1	0	0	0	2	1	0	1	0
ENSMUSG00000086188	Gm15169	2	22	22	10	8	9	10	24	9	3	2	10	4	20	2	21
ENSMUSG00000086189	Gm15462	0	6	8	3	3	13	5	16	2	1	0	11	3	7	0	6
ENSMUSG00000086190	4930579M01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000086191	Zfp652os	3	3	3	2	2	3	9	0	4	0	0	6	2	5	1	7
ENSMUSG00000086192	Gm13609	0	0	0	0	0	0	0	0	0	0	1.071	0	0	0	0	0
ENSMUSG00000086193	Gm11508	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ENSMUSG00000086194	Gm16329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086195	Gm6152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086196	Gm13571	0	3	1	0	1	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000086197	Gm13976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086199	Bcas3os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000086201	Gm6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086202	1700019E08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086203	Gm13985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086204	Gm15668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086205	Gm12679	0	0	1	0	0	0	0	3	0	6	0	5	0	2	0	0
ENSMUSG00000086206	Gm13783	0	0	0	0	0	1	5	3	5	0	0	0	0	1	0	0
ENSMUSG00000086207	Gm14717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086209	4933405E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086211	Gm12462	0	0	0	0	0	8	0	0	0	3	0	2	0	3	0	5
ENSMUSG00000086212	Mkln1os	6	26	35	26	12	22	29	29	33	9	10	32	27	44	8	18
ENSMUSG00000086213	A330040F15Rik	1	1	0	1	0	0	0	0	0	0	5	1	0	3	1	0
ENSMUSG00000086214	Gm14062	4	5	6	3	4	6	8	5	2	4	0	1	2	1	0	2
ENSMUSG00000086216	Gm13610	0	4	0	3	0	0	3	2	0	0	0	1	1	7	32.686	6
ENSMUSG00000086219	Srrm4os	0	1	0	0	0	0	2	0	0	6	0	2	1	0	11	0
ENSMUSG00000086220	Gm16599	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0
ENSMUSG00000086221	4930412B13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086222	Gm11665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086224	2700069I18Rik	0	1	1	0	2	0	3	1	0	7	0	3	4	8	0	3
ENSMUSG00000086225	Gm8661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086226	Gm12660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086227	Gm11820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086228	Ubap1l	3	11	8	13	15	7	6	4	0	15	0	8	8	26	2	1
ENSMUSG00000086229	Gm4887	0	0	2.02	0	0	0	2.099	0	2.009	0	0	0	0	0	0	2.041
ENSMUSG00000086231	Rapgef4os3	0	1	2	0	1	0	3	0	0	0	0	3	0	0	10	0
ENSMUSG00000086232	Gm7546	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086233	Gm11816	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000086234	Usp46os2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.025	0
ENSMUSG00000086235	Gm16284	1	1	1	4.318	4	0	4.267	0	0	0	0	1	2	2	0	0
ENSMUSG00000086236	5830418P13Rik	0	4	1	2	3	0	0	1	0	1	0	1	1	0	2	3
ENSMUSG00000086237	Gm15591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086238	Gm14258	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000086239	Gm14329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSMUSG00000086240	Gm7846	3.485	2	2	1	0	0	2	1	1	0	0	6	0	12	3	0
ENSMUSG00000086241	4930483K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086243	Gm12121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086244	4930558G05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086245	Gm16170	1	6	4	4	2	2	11	4	15	0	0	5	5	5	2	2
ENSMUSG00000086246	Gm15274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086247	Gm15787	1	3	5	6	3	0	3	4	4	7	0	6	5	5	1	4
ENSMUSG00000086248	Gm16127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086249	Gm12724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086250	Gm14095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086251	Gm12694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086253	Gm13773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086254	3100003L05Rik	2	0	1	0	0	0	3	0	0	0	0	3	0	0	0	1
ENSMUSG00000086255	Gm11534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086256	Gm12052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086257	4930548K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086258	Gm15239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086259	Tmem150cos	0	1	0	0	0	0	0	0	0	5	0	0	0	0	4	0
ENSMUSG00000086260	Gm16259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000086261	Gm3765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086262	A930031H19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086263	4930519D14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086264	Gm15850	2	2	1	1	0	2	5	3	0	0	0	0	6	0	1	3
ENSMUSG00000086265	Marcksl1-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086266	Igf2os	0	0	0	0	1	0	4	0	2	0	0	0	0	2	1	13
ENSMUSG00000086267	Gm12496	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000086268	Gm11670	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSMUSG00000086269	Tmcc3os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000086272	BC039966	1	4	2	3	2	0	8	11	3	2	0	6	10	22	0	5
ENSMUSG00000086273	Rbm46os	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000086275	1700121C08Rik	0	1	1	2	0	0	2	0	0	0	0	0	3	0	0	0
ENSMUSG00000086277	4930558K02Rik	0	0	0	1	0	2	1	3	0	1	0	4	2	3	0	1
ENSMUSG00000086278	Olfr75-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086279	Gm15634	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSMUSG00000086282	Sox5os4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086283	2810433D01Rik	0	1	0	1	0	0	0	0	0	3	0	0	3	3	1	0
ENSMUSG00000086284	Frmpd1os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086286	Gm15138	0	0	1	0	2	0	0	3	0	0	0	0	0	0	0	1
ENSMUSG00000086287	Gm15972	1	1	3	0	1	0	0	3	0	0	0	0	1	1	0	3
ENSMUSG00000086288	Gm15265	1	5	9	7	3	11	7	1	6	5	0	7	20	5	3.048	7
ENSMUSG00000086289	Gm16933	0	3	0	0	2	0	0	1	6	0	0	0	3	4	4.228	2
ENSMUSG00000086290	Snhg12	24.071	184.571	175.648	112.808	68.013	136.205	118.501	160.596	179.814	92.915	36	234.313	83.329	300.17	39.492	211.362
ENSMUSG00000086291	Gm15513	37	69	58	82	48	42	116	63	72	67	8	62	97	47	15	88
ENSMUSG00000086292	Gm16052	0	13.534	13	9	2.509	6	5.598	8.446	21.765	19.721	0	18.656	10.041	14	2	15
ENSMUSG00000086293	Gm11269	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086296	D030055H07Rik	3	10	7	9	10	8	7	13	23	3	1	11	5	10	4.315	10
ENSMUSG00000086297	Gm15632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086298	Gm11716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086302	Gm13790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086306	Gm11754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086308	G630016G05Rik	8	32	23	50	16	14	32	26	54	42	5	30	36	40	5	24
ENSMUSG00000086310	Gm12278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086311	Gm12122	6	0	3	5	0	4	5	1	0	1	0	1	15	0	0	1
ENSMUSG00000086312	Gm15336	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3.023	0
ENSMUSG00000086313	Gm15940	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0
ENSMUSG00000086315	Arl4aos	1	0	1	2	0	5	4	0	0	0	0	0	1	3	0	1
ENSMUSG00000086316	2210013O21Rik	47	227	216	163	94	177	151	209	150	118	32	287	145.001	316	47	239
ENSMUSG00000086319	Gm16087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086320	Gm12840	0	4	1	3	0	2	1	2	0	5	0	5	0	5	0	0
ENSMUSG00000086321	Gm11413	0	4	1	1	0	0	0	2	0	0	0	0	0	3	0	3
ENSMUSG00000086322	E130218I03Rik	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2.925	0
ENSMUSG00000086324	Gm15564	0	0	0	0	124.404	0	5.012	0	4	0	1600.464	0	2.027	1.004	150.579	7.196
ENSMUSG00000086326	Gm13200	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086327	Slfn5os	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086328	2700033N17Rik	3	5	8	11	4	6	9	13	4	6	6	17	6	27	4	22
ENSMUSG00000086329	Gm14233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086330	1700007J10Rik	0	0	0	0	0	0	0	1	3	6	1	1	1	0	1	0
ENSMUSG00000086331	Gm16310	2	14	7	10	5	17	10	17	8	28	0	10	16	12	1	6
ENSMUSG00000086332	4930480G23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086333	1700120E14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086335	Gm12107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086336	Gm12979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086337	Gm11535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086338	Gm13723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086339	Gm11916	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086340	1810059C17Rik	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086341	Gm15932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000086342	Gm12932	0	3	2	1	2	0	1	1	5	0	0	3	1	2	0	0
ENSMUSG00000086344	Gm11345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086346	Gm12510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086347	Gm11626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086348	1700017J07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000086349	Gm13497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086350	B230369F24Rik	15	57	54	49	30	44	32	58	70	33	17	90	45	42	7	47
ENSMUSG00000086352	4930401G09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
