gene_id	gene_name	Sham_oxy_1	Sham_oxy_2	Sham_oxy_3	Sham_oxy_4	Sham_Sal_1	Sham_Sal_2	Sham_Sal_3	Sham_Sal_4	SNI_oxy_1	SNI_oxy_2	SNI_oxy_3	SNI_oxy_4	SNI_Sal_1	SNI_Sal_2	SNI_Sal_3	SNI_Sal_4
ENSMUSG00000060701	Fpr-rs3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060703	Cd302	22	68	54	97	29	166	129	122	113	131	128	84	98	5	74	19
ENSMUSG00000060708	Bloc1s4	17	49	49	61	63	123	125	82	106	70	88	37	73	9	37	23
ENSMUSG00000060715	1700019A02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060716	Plekhh1	213	696	368	735	588	951	1425	707	511	639	939	814	686	121.847	683	86.669
ENSMUSG00000060724	Vmn1r47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060726	Tmsb15a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060727	Gm12571	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1.267
ENSMUSG00000060730	Gm10086	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060733	Ipmk	93	307.999	223	391	335	519	588	341	415	463	429	272.001	391	38	262	86
ENSMUSG00000060735	Rxfp3	3	2	18	16	8	23	46	13	12	12	31	4	7	2	14	10
ENSMUSG00000060738	Prl7c1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000060739	Nsa2	70	291	249	384.891	266.908	597	600	389.953	400.963	503.062	505	286.872	551	53	216.988	96
ENSMUSG00000060742	Olfr1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060743	H3f3a	264.398	1115.251	611.715	1312.916	811.571	1975.491	1506.832	1186.955	1399.485	1970.449	1368.259	879.586	1383.294	174.885	788.736	204.134
ENSMUSG00000060747	Ifnl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060756	Krtap2-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060759	Olfr503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060765	Olfr325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060771	Tsga10	87	268.001	176.001	304.001	184.999	373.001	311	208	284	413.001	290	300.001	373	34	288	71
ENSMUSG00000060777	Gm10087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060780	Lrrtm1	150.001	293.001	232.001	509	259.001	655.001	696	443	426.999	442	362	382	425	47	290	103
ENSMUSG00000060787	Olfr464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060791	Gmfg	0	0	8	9	1	7	18	4	10	9	16	2	6	0	3	0
ENSMUSG00000060794	Tssk5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060795	Gm13363	0	0	0	7.075	0	2.234	1.215	0	0	1.012	0	2.087	0	0	4.021	5.109
ENSMUSG00000060798	Intu	39	119	93	216	99	231	261	114	186	215	193	124	162	27	106	40
ENSMUSG00000060802	B2m	89	233	166	332	207	481	477	314	315	353	372	167	360	30	153	111
ENSMUSG00000060803	Gstp1	240.862	889.993	623.426	1152.968	786.911	1725.786	2398.664	1307.699	1437.277	1309.015	1336.775	929.047	1240.527	160	711.222	192
ENSMUSG00000060807	Serpina6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060808	B9d1os	1	3	3	2	18	5	4	4	7	2	10	6	9	4	14	1
ENSMUSG00000060811	Gm10088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060816	Vmn1r52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060827	Olfr1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060843	Ctnna3	33	78	47	75	53	50	80	37	62	82	92	112	83	6	81	19
ENSMUSG00000060860	Ube2s	78	260	239	381	256	521	648	397	376	414	259	214	410	40	177	78
ENSMUSG00000060862	Zbtb40	35	101	83	155	99	161	231	153	161	152	116	100	115	9	96	23
ENSMUSG00000060863	Tcl1b2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000060878	Olfr1420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060879	Gm6564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000060882	Kcnd2	553	1900	1386	1990	1257	3741	2677	2311	2176	2821	2319	2075	3192	289	1707	451
ENSMUSG00000060888	Olfr566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060890	Arr3	1	1	1	0	0	7	0	0	1	6	1	2	0	0	1	1
ENSMUSG00000060904	Arl1	222	656	545	801	423	1427	1167	827	763	927	965	622	1169	59	518	196
ENSMUSG00000060913	Trim55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060918	Olfr51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060923	Acyp2	13	72	60	110	30	145	113	59	99	103	110	57	112	9	55	33
ENSMUSG00000060924	Csmd1	904.001	2330.001	1386	2959.001	1617	2855	2681	2005	2422	2562.999	2076	2482	2475	284	2462	490
ENSMUSG00000060935	Tmem263	149	516	356	549	349	930	602	490	541	706	631	533	636	88	370	85
ENSMUSG00000060938	Rpl26	284.241	1426.855	1026.021	2226.106	1276.861	3171.234	3271.524	2018.34	2195.808	2645.212	2536.568	1255.464	1996.935	261.536	1025.919	619.91
ENSMUSG00000060950	Trmt61a	33	116	85	140	99	271	228	182	155	142	174	105	151	28	86	13
ENSMUSG00000060956	Gm10092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060961	Slc4a4	869.999	3037	1962	3335	1758	4720.001	3415	2998	3082.001	3795	3112	2984.001	3866	437.001	2559	452
ENSMUSG00000060962	Dmkn	1	8	15	25	6	67.999	17	45	32.999	40	58	52	43	10	22	6
ENSMUSG00000060967	Etd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060969	Irx1	0	1	6	4	2	8	8	4	4	4	1	2	0	2	4	0
ENSMUSG00000060974	Olfr530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060981	Hist1h4h	93.333	283.917	120.482	390.609	290.942	670.132	700.916	598.815	653.118	673.888	537.429	242.955	486.605	43.797	264.584	58.038
ENSMUSG00000060985	Tdrd5	5	7	8	8	11	6	22	10	11	12	0	6	1	0	2	4
ENSMUSG00000060988	Galnt13	367	1293	761.001	1307	713	1984.999	1626	1246	1219	1771	1439	1193.999	1583.001	190	953.001	189.999
ENSMUSG00000060989	Gm11847	0	0	0	8.673	0	2.512	4.271	0	2.756	7.483	0	0	0	0	2.644	0
ENSMUSG00000060992	Copz1	119	297	249	381	221	629	623	501	438	485	467	368	331	53	312	100
ENSMUSG00000061000	Olfr507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061013	Mkx	7	16	21	53	24	15	28	18	21	17	21	25	29	6	27	17
ENSMUSG00000061022	Vmn1r222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061024	Rrs1	31.845	82	79.396	135.965	142.516	221	321.971	135	130	91	169.649	110.345	156	32	70.365	37
ENSMUSG00000061028	Clasrp	31	132	125	124	155	226	398	265	187	124	125	117	120	46	122	34
ENSMUSG00000061032	Rrp1	273	973	819	1233	757	2397	2506	1780	1379	1295	1763	923	2203	167	862	278
ENSMUSG00000061039	Olfr920	0	0	4	0	0	1	0	0	0	2	0	3	0	0	3	0
ENSMUSG00000061046	Haghl	102	335.001	247.001	526.999	284.999	726	884	563.001	530	489	580	327.998	542	59.699	312	88.772
ENSMUSG00000061048	Cdh3	1	3	1	0	0	1	2	5	1	3	4	0	0	0	0	0
ENSMUSG00000061062	Gm10093	0	4.181	1.021	3.074	1.047	3	4.113	0	4.166	2.057	2.011	0	6.127	1	2.167	1.042
ENSMUSG00000061065	Gm5132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000061068	Mcpt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061075	Olfr1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061079	Zfp143	16	74	66	108	60	146	141	121	116	134	103	79	142	15	58	27
ENSMUSG00000061080	Lsamp	867	3358	2415.001	3827.002	3388.001	5440	6866.999	3711	3861	4554.999	3841.001	2886.002	4422.001	561	2612.001	642.999
ENSMUSG00000061082	Plac1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061086	Myl4	0	5	6	4	0	5	10	6	9	10	4	2	9	0	8	3
ENSMUSG00000061099	Gapdhs	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
ENSMUSG00000061100	Retnla	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0
ENSMUSG00000061104	Gm10094	0	4.356	3.782	8.218	1.571	21.604	15.17	27.997	14.438	13.999	9.226	9.828	9.05	0	1.974	2.083
ENSMUSG00000061111	Fam195b	54	175	109	208	139	367	429	243	236	226	240	140	266	22	164	35
ENSMUSG00000061115	Gm17113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061118	Dnajc30	41	107	84	154	84	245	266	128	187	151	171	104	154	7.152	92	30.3
ENSMUSG00000061119	Prcp	21	60	58	100	89	85	127	70	80	86	102	57	89	17	57	28
ENSMUSG00000061126	Cyp4f39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061130	Ppm1b	240.4	988.941	707.533	1144.081	719.659	1848.375	1668.127	1136.207	1078.046	1248.029	1293.423	876.992	1418.169	123	747.203	209.917
ENSMUSG00000061132	Blnk	7	13	7	12	20	33	35	19	21	9	14	25	6	7	26	2
ENSMUSG00000061136	Prpf40a	193.999	602	419	673	499	975	911	635.001	618	753.999	755	555	849.999	91.001	541	144
ENSMUSG00000061143	Maml3	37	137	81	124	154	223	197	153	159	141	129	164	171	12	159	24
ENSMUSG00000061144	Spink12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061150	Vmn1r229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061165	Olfr160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061167	Rpl15-ps3	1.425	26.127	0	22.229	3.559	49.499	8.267	11.958	0	37.88	0	4.262	18.282	4.363	15.3	2.823
ENSMUSG00000061171	Slc38a11	9	16	20	19	13	40.999	32	26	14	26	40.001	26	25	12	15	4
ENSMUSG00000061175	Fnip2	73	389	246	443	266	487	532	373	364	395	287	345.001	315.001	70	292.999	52.001
ENSMUSG00000061184	Tmprss11c	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000061186	Sfmbt2	9	80	46	57	88	99	200	60	62	61	87	55	126	1	49	20
ENSMUSG00000061195	Olfr1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061207	Stk19	35	147	114	125.999	84	169	231.999	155.999	159.999	148.001	95	135	140.999	20	118.001	29
ENSMUSG00000061208	Vmn1r8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061210	Olfr47	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000061232	H2-K1	24	79	81	121.445	58	234	233	162	160	177	182	80.341	134	21	72.382	31.619
ENSMUSG00000061242	Gm9104	0	1.059	0	1.187	1.179	0	5.457	0	0	0	0	0.746	0	0	0	0
ENSMUSG00000061244	Exoc5	254	916	628	921	505	1323	1088	841	960	1204	865.999	669.001	1100.001	157	702	204.972
ENSMUSG00000061246	Olfr387-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061259	Tmprss11d	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000061272	Gm14173	0	1.003	0	0	1.002	1	1	0	0	0	1	0	0	0	0	0
ENSMUSG00000061273	Mmgt1	112	356	261	481	247	719	557	385	446	584	512	274	502	69	283	96
ENSMUSG00000061286	Exosc5	15	41	24	75	24	94	74	45	87	68	69	27	90	7	32	12
ENSMUSG00000061288	Taok3	73.001	214	154.001	257	246.999	382	455.001	292	281	279.999	287	204	300	48	238	50.001
ENSMUSG00000061292	Cyp3a59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061295	Olfr1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061296	Vmn1r210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061298	Agbl4	35.001	82.999	66.001	73.001	107	105.001	174.999	90	88.999	104	76	54	87	10	81.001	16
ENSMUSG00000061305	Olfr342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061306	Slc38a10	173.001	624	511.001	820	505.999	1357.001	1542.001	940.001	862.001	1099	879	636	1145.001	108.999	551.998	136.618
ENSMUSG00000061311	Rag1	0	3	0	4	2	1	0	0	6	1	4	2	0	0	0	1
ENSMUSG00000061313	Ddhd2	186	546	472	831	598	1144	1235	812	761	826	748	523	950	110	520	128
ENSMUSG00000061315	Naca	282.282	965.331	733.918	1461.124	948.456	1918.631	2025.188	1388.533	1401.727	1508.516	1303.753	868.48	1525.953	146.762	754.969	353.547
ENSMUSG00000061322	Dnaic1	8.999	10	11	13	21	20	42	20	13	25	11	18	12	3	12	5
ENSMUSG00000061330	Gm11361	0	5.336	2.523	3.382	6.285	10.508	7.459	5.832	14.271	8.492	7.689	8.441	8	0	2.318	0
ENSMUSG00000061331	Gm17132	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0
ENSMUSG00000061336	Olfr116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061342	Olfr1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061353	Cxcl12	107	322.001	161	276.001	182	319	337	328	252.001	239	242	302	280	37	236	44
ENSMUSG00000061356	Nuggc	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
ENSMUSG00000061360	Phf5a	18	107	68	110	87	160	206	155	155	190	80	92	126	20	81	27
ENSMUSG00000061361	Olfr168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061367	Olfr771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061371	Zfp873	17	85	47	102	56	126	94	50	76	115	87	53	88	6	61	20
ENSMUSG00000061374	Fiz1	20	104.999	85	117	49	210	248	99	178	183	155	109	112	6	119	30
ENSMUSG00000061376	Vmn1r219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061387	Olfr1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061388	Csn1s2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061390	Gm7866	0	1.083	0	2.32	1.136	2.072	4.641	0	4.698	1.041	0	2.335	3.421	0	5.361	0
ENSMUSG00000061392	Mageb5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061393	Acvr2b	23	49	20	33	40	64	76	37	33	47	20	50	65	17	59	9
ENSMUSG00000061397	Krt79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061410	Zcchc14	463.623	1313.999	863	1265.001	839	1767.999	1833	1359.292	1387	1451	1243	1355.001	1541	120.268	1410	202
ENSMUSG00000061411	Nol4l	159	323	251	365	265	378	399.001	275.001	291	293	310	285	371	32	401	80
ENSMUSG00000061414	Cracr2a	2	4	9	14	11	20	30	8	5	9	5	9	12	1	11	1
ENSMUSG00000061436	Hipk2	477.001	1147	602.001	711	868.001	570	1012	463	693	845.001	868	1177	505.999	83	1254	173.993
ENSMUSG00000061451	Tmem151a	247	528	387	663	453	1058	1175	727	604	595	809.999	629	765	72	625	154
ENSMUSG00000061455	Stx17	79	281	141	305	236	375	477	226	260	295	306	225	334	49	188	54
ENSMUSG00000061457	Olfr871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061458	Nol10	51	98	80	108	94	167	187	113	136	100	101	86	131	7	103	30
ENSMUSG00000061461	Smim20	26	125	63	161	78	233	258	169	186	201	181	127	130	10	114	43
ENSMUSG00000061462	Obscn	10	32	29	21	17	54.001	68	28	27	38	34	52	28	3	34	6
ENSMUSG00000061469	Gm12569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061474	Mrps36	14	75.859	37	108	68.999	159.04	133	116.971	116.505	123	100	44	176.89	5	64	17
ENSMUSG00000061477	Rps7	354.618	1299.785	887.898	1880.009	1165.434	2651.562	2771.261	1857.598	1921.942	2004.305	2114.851	1220.858	2046.712	213.647	920.67	573.679
ENSMUSG00000061479	Snrpa	41	149	126	234	133.993	375.001	419.999	256	292	215	254	125	257	33	128	57
ENSMUSG00000061482	Hist1h4d	120.661	327.796	167.812	426.851	334.032	605.474	735.373	526.534	757.094	646	490.201	219.931	570.532	58.343	239.052	59.366
ENSMUSG00000061486	Gm5161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061488	Rpl27a-ps1	0	1.001	0	0	0	1.006	0	1.008	1.011	0	0	0	0	0	0	0
ENSMUSG00000061489	Olfr525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061490	Ube2d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061501	Olfr197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061510	Gm10101	0	4	0	1	5	3	0	0	2	1	0	0	3	0	1	0
ENSMUSG00000061517	Sox21	21	43	33	62	29	78	115	61	65	92	93	46	98	12	44	10
ENSMUSG00000061518	Cox5b	227.438	758.381	585.615	1215.407	683.4	1734.575	1667.364	1176.328	1446.908	1541.397	1152.544	724.283	1392.477	163.028	650.885	224.814
ENSMUSG00000061520	Olfr153	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSMUSG00000061524	Zic2	16	34	9	60	27	41	66	43	31	35	20	32	48	7.442	15	4
ENSMUSG00000061525	4921509C19Rik	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000061527	Krt5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000061531	Tmem236	0	1	0	6	0	0	2	0	0	0	1	6	0	0	0	1
ENSMUSG00000061533	Cep128	33	77	88	87	58.001	170	145	136	127.001	113	109	139.001	145	5	69	23
ENSMUSG00000061535	C1qtnf7	0	0	3	3	7	5	0	2	3	1	3	1	0	3	1	2
ENSMUSG00000061536	Sec22c	110	381	209	231	265	198	245	147	301	308	243	331	349	25	343	68
ENSMUSG00000061540	Orm2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061544	Zfp229	10	45	26	77	26	82	102	48	59.999	57	70	36	49	12	32	13
ENSMUSG00000061549	Olfr301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061559	Wdr61	44.001	157	119	252.001	162.001	336.001	397	291	234.999	292.001	213	125	223	47.946	152.001	78.841
ENSMUSG00000061561	Olfr373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061576	Dpp6	611.001	2187.001	1602.999	2298	1635.999	4169	4152	2997	2610	2816	2703	2025	3147	349	1873	514
ENSMUSG00000061577	Adgrg5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061578	Ksr2	330	908	529	714	762	810	969	530	758	808	647	973	662	90	1093	152
ENSMUSG00000061584	Lyg2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000061589	Dot1l	191	355	257	254	295	273	317	302.001	374	326.999	241	511	274	51	557	89.999
ENSMUSG00000061601	Pclo	1755	4951	3038	4564.999	3624	3745	4345.001	2943.001	3886	4874	4192	4699.001	4591	586.481	5488	1151.853
ENSMUSG00000061602	Vmn1r78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061603	Akap6	1201	4258	3265	5223	3221	7285	6990	5252	4521	5881	5528	3990	6058	646	3878	966
ENSMUSG00000061607	Mdc1	70	180	101	132	122	228	293	152	192	168	155	190	201	34	203	44
ENSMUSG00000061613	U2af1	47.984	113.944	82.918	136.873	123.932	300.913	309.972	185.509	166.804	181.892	206.929	137.955	259.962	20	101.475	22
ENSMUSG00000061614	Olfr845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061615	Hist1h2ab	0	15.854	20.663	47.541	6.938	41.127	53.586	43.247	50.667	63.12	27.571	22.235	38.754	5.802	15.304	4.869
ENSMUSG00000061616	Olfr12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061619	Vma21-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061626	Olfr68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061633	1700029P11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061637	Olfr1457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061650	Med9	56	146	103	264	141	416	397	270	269	237	266	163	245	42	161	43
ENSMUSG00000061653	Vmn1r46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061665	Cd2ap	98	413	244	352	301	544	606	338	333	413	376	376	438	66	311	59
ENSMUSG00000061666	Gdpd1	86	298	224	355	222	556	551	358	387	373	355	260	356	55	215	94
ENSMUSG00000061669	Gm6404	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061684	Rpl21-ps8	0	2.764	2.283	3.518	0	3.026	4.108	4.689	9.09	4.235	0	1.873	5.498	2.186	3.695	1.096
ENSMUSG00000061689	Dlgap4	493	1156.001	816	1035	918	1435	1529	1244.999	1247.001	1140	955	1250	1226	146.999	1380.999	266
ENSMUSG00000061701	Fbxw20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061702	Tmem91	37.999	168	170	234	171.001	360.999	394	259.001	322.999	286	262	174	309	43.001	140.001	42.001
ENSMUSG00000061707	Gm4871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061718	Ppp1r1b	832	3831.999	2697	3722	2257.999	10171.999	5251.001	8098.002	6547	7474.001	7926	4823	7710.001	708	3282.999	631.984
ENSMUSG00000061723	Tnnt3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000061724	Gm2423	9.123	9.311	0	4.196	7.391	9.356	9.524	10.824	3.064	8.109	8.99	6.152	8.608	0	5.977	1.226
ENSMUSG00000061728	Btnl7-ps	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061731	Ext1	87.041	224	178	347	208	390	449	338.001	374	397	338	272.999	377	56	305.001	81
ENSMUSG00000061740	Cyp2d22	37	115	90	107	66	228	260	145	141	162	119	127	183	12	129	19
ENSMUSG00000061742	Slc22a12	0	0	0	0	1	2	1	0	1	3	3	0	0	2	0	0
ENSMUSG00000061751	Kalrn	1174.002	3568.998	2335	4940	2594	6392.999	5596.002	4742.001	4187.001	4344.999	3653	4046	5234.001	640.999	3835	785.999
ENSMUSG00000061755	Bod1l	325	1087	834	1315.999	1016	1817	2069	1438	1239	1597	1626	1032	2265	200	922.999	295
ENSMUSG00000061758	Akr1b10	18	52	55	77	75.999	124	160.939	75	68	74	63	59	96	1	32	20
ENSMUSG00000061759	Armt1	70	180.001	103	203	140.001	308	248	190	204	241	206	158.999	269	20	162	54.001
ENSMUSG00000061762	Tac1	254.999	1593.001	756.999	1595	436	3033	988	2067.001	2306.999	2817	1852.001	1234	2210	238	1045	358
ENSMUSG00000061769	Klra6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061777	Olfr126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061778	Mospd2	53	218	142	246	163	344.001	319	184	269	329	278.001	251.001	241.999	38	204	51.999
ENSMUSG00000061780	Cfd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061787	Rps17	235.991	842.92	602.878	1142.805	640.87	1749.868	1892.728	1173.712	1299.293	1435.95	1262.982	740.819	1193.863	118.001	640.674	264.974
ENSMUSG00000061798	Olfr1204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061802	Armc4	0	0	1	0	10	10	1	4	10	6	0	3	0	0	1	2
ENSMUSG00000061808	Ttr	16	72	138	76	77	369	222	11	132	178	60	61	267	3	12	5
ENSMUSG00000061809	Tbpl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061815	Rufy4	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000061816	Myl1	2	3	1	0	0	1	0	0	1	2	0	1	3	0	0	0
ENSMUSG00000061825	Ces2c	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ENSMUSG00000061829	Vmn1r214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061833	Gm6311	0	2.891	1.401	0	1.338	1.72	0	0	0	0	2.633	0	0	0	0	0
ENSMUSG00000061838	Suclg2	23	144.939	115	212	121.962	331.876	290.913	147.831	179.716	227.893	187.982	141.969	299	24	114.991	38
ENSMUSG00000061843	Vmn1r-ps32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061845	Gm10104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061847	Defb39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061848	Gm5805	0	8.229	2.046	5.319	2.091	5.169	8.549	1.075	7.576	2.046	4.097	2.331	7.606	0	8.33	1.03
ENSMUSG00000061852	Gm7582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54	0
ENSMUSG00000061859	Inadl	73	300.001	190.999	308	263	397	470.999	279.999	298	298	231.001	180	288.999	48.999	184	48
ENSMUSG00000061863	Gm6822	0	0	0	0	1.028	0	0	0	0	0	3.316	0	0	0	0	0
ENSMUSG00000061864	Galntl6	13	60	35	50	48	99	39	57	67	87	116	68	60	17	71	13
ENSMUSG00000061875	Olfr1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061877	BC048679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061878	Sphk1	2	1	0	1	0	18	6	12.999	2	1	4	8	16	0	2	1
ENSMUSG00000061882	Ccdc62	20	40	26	61.625	40	47.16	49.001	44.269	38.621	54	38	31	20	5	50.017	5
ENSMUSG00000061887	Ssbp3	140.001	383	282.001	508	407	828.999	982.001	677.001	593.001	551.998	588	367.999	547.001	59	400	102
ENSMUSG00000061894	Zscan20	32	132	120	149	113.001	186	200	87	144	146.999	115	139	155	18.999	122	24
ENSMUSG00000061897	Gm14292	0	2.05	0	1.034	1	2.026	0	2.056	2.035	2.016	8.088	0	0	1.076	0	0
