task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
582	b9/55e3de	15611927	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:54:33.177	24.6s	16s	67.2%	44.9 MB	60 MB	522.7 MB	56 MB
434	bc/f95f9c	15611749	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:46:00.652	9m 2s	8m 47s	48.3%	393.7 MB	856.1 MB	17.5 GB	3 GB
522	0b/924689	15611861	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONANNOTATION (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:10.651	2m 52s	2m 23s	62.2%	115.4 MB	827 MB	3.4 GB	52.3 MB
404	e7/59bff6	15611677	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:41:43.511	13m 29s	13m 17s	88.5%	4.8 GB	32.5 GB	21.1 GB	17.5 GB
526	2e/4fdc6c	15611860	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_BAMSTAT (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:10.011	3m 3s	2m 54s	68.6%	45.7 MB	745.8 MB	3.3 GB	1.3 KB
581	e4/051832	15611926	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDCLIP (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:54:33.014	39.7s	12s	52.9%	7.7 MB	18.5 MB	417.9 MB	417.8 MB
554	29/e91f72	15611906	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_2)	COMPLETED	0	2025-09-30 23:52:37.931	2m 40s	1m 30s	77.8%	9.2 MB	209.9 MB	2 GB	268.5 KB
583	0d/3e222e	15611929	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDCLIP (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:54:38.085	39.7s	12s	47.0%	7.6 MB	18.5 MB	429.6 MB	429.5 MB
424	97/b5dfc4	15611723	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_Sal_3)	COMPLETED	0	2025-09-30 23:44:22.138	11m 6s	10m 8s	84.9%	5.5 GB	32.4 GB	17.4 GB	14.5 GB
535	83/0ad2bc	15611902	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_8)	COMPLETED	0	2025-09-30 23:52:34.457	2m 53s	1m 53s	79.6%	9.2 MB	209.5 MB	2.6 GB	274 KB
570	13/f8cfe5	15611899	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:52:31.764	2m 56s	1m 54s	79.0%	8.9 MB	209.5 MB	2.6 GB	275.5 KB
484	90/741a15	15611797	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:48:29.426	7m 3s	5m 59s	48.6%	8.2 GB	8.9 GB	3 GB	275 KB
524	00/05c94b	15611864	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_JUNCTIONSATURATION (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:13.115	3m 28s	2m 36s	65.1%	699.2 MB	1.4 GB	3.4 GB	28 KB
573	f2/50dace	15611904	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:52:35.900	3m 12s	2m	75.9%	9.1 MB	209.7 MB	2.9 GB	275.2 KB
565	1a/131009	15611901	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_3)	COMPLETED	0	2025-09-30 23:52:33.913	3m 14s	2m 9s	57.7%	8.6 MB	209.7 MB	2.1 GB	255 KB
566	bc/a14a3a	15611905	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:52:36.521	3m 11s	2m 2s	76.6%	9.2 MB	209.9 MB	2.8 GB	270.6 KB
532	8e/86b8ca	15611912	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_6)	COMPLETED	0	2025-09-30 23:52:43.007	3m 5s	1m 55s	74.7%	9.1 MB	209.5 MB	2.5 GB	273.5 KB
538	7b/6d3eb9	15611910	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_5)	COMPLETED	0	2025-09-30 23:52:40.218	3m 13s	2m 1s	77.2%	9.2 MB	209.9 MB	2.7 GB	270 KB
548	d6/320c76	15611907	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_7)	COMPLETED	0	2025-09-30 23:52:38.782	3m 14s	2m 4s	77.8%	8.7 MB	209.9 MB	2.9 GB	223.1 KB
507	02/e46c7e	15611844	NFCORE_RNASEQ:RNASEQ:STRINGTIE_STRINGTIE (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:51:03.734	4m 49s	4m 16s	86.8%	643.7 MB	874.4 MB	4.2 GB	282.6 MB
563	71/dc5c60	15611913	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_5)	COMPLETED	0	2025-09-30 23:52:44.110	3m 9s	1m 58s	76.3%	8.8 MB	209.9 MB	2.8 GB	267.3 KB
552	07/f5088b	15611898	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_6)	COMPLETED	0	2025-09-30 23:52:30.028	3m 28s	2m 30s	75.9%	9.4 MB	209.9 MB	3.5 GB	279.5 KB
576	f8/805dcc	15611900	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:33.243	3m 25s	2m 17s	76.6%	9.1 MB	209.5 MB	3.3 GB	274.6 KB
572	eb/32747c	15611909	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:52:39.527	3m 19s	2m 5s	74.4%	9.3 MB	209.9 MB	2.9 GB	273.7 KB
547	94/644aca	15611911	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_oxy_4)	COMPLETED	0	2025-09-30 23:52:41.136	3m 17s	2m 5s	73.3%	9.1 MB	209.9 MB	2.9 GB	270.7 KB
584	b9/0cf3bf	15611936	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_FORWARD:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:55:13.496	49.2s	38s	62.0%	63.9 MB	78.9 MB	1.2 GB	108.5 MB
540	1d/279666	15611903	NFCORE_RNASEQ:RNASEQ:BAM_MARKDUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (Nac_Sal_4)	COMPLETED	0	2025-09-30 23:52:35.002	3m 33s	2m 25s	77.9%	9.1 MB	209.9 MB	3.5 GB	279.7 KB
585	d1/54d984	15611937	NFCORE_RNASEQ:RNASEQ:BEDGRAPH_BEDCLIP_BEDGRAPHTOBIGWIG_REVERSE:UCSC_BEDGRAPHTOBIGWIG (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:55:18.140	54.6s	42s	57.5%	74.2 MB	89.2 MB	1.3 GB	112.7 MB
527	10/256971	15611862	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDISTRIBUTION (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:10.927	4m 17s	3m 34s	70.8%	882.2 MB	1.5 GB	3.5 GB	1.7 KB
520	6a/4de8a4	15611850	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:51:32.482	6m	5m 33s	47.7%	5.9 GB	6.6 GB	2.9 GB	538.7 KB
508	42/eba3cc	15611843	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:51:02.372	7m 10s	6m 43s	68.0%	445.7 MB	856 MB	23.8 GB	5.9 GB
528	1b/eefe4a	15611863	NFCORE_RNASEQ:RNASEQ:BAM_RSEQC:RSEQC_READDUPLICATION (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:52:11.564	6m 11s	5m 16s	53.5%	10.4 GB	11 GB	3.3 GB	211.4 KB
493	bf/2ecc86	15611824	NFCORE_RNASEQ:RNASEQ:DUPRADAR (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:37.996	9m 20s	8m 52s	53.0%	396.8 MB	856 MB	24.3 GB	7.6 GB
427	8c/da6631	15611733	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_oxy_7)	COMPLETED	0	2025-09-30 23:45:15.809	14m 2s	13m 22s	90.4%	4.5 GB	32.5 GB	20.5 GB	16.9 GB
438	b2/4acff8	15611745	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_Sal_1)	COMPLETED	0	2025-09-30 23:45:58.436	16m 44s	16m 3s	93.6%	4.6 GB	32.6 GB	22.3 GB	18.8 GB
462	06/4132af	15611778	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_oxy_2)	COMPLETED	0	2025-09-30 23:46:44.047	17m 29s	15m 36s	83.7%	4.7 GB	32.4 GB	21.8 GB	18 GB
495	d9/72c39e	15611817	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_Sal_8)	COMPLETED	0	2025-09-30 23:49:32.052	16m 31s	16m 6s	86.7%	5 GB	32.5 GB	22.8 GB	19.1 GB
509	e5/b18e89	15611842	NFCORE_RNASEQ:RNASEQ:QUALIMAP_RNASEQ (Nac_oxy_3)	COMPLETED	0	2025-09-30 23:51:01.999	17m 11s	16m 53s	88.7%	5.2 GB	32.5 GB	23.6 GB	19.5 GB
586	86/825591	15612049	NFCORE_RNASEQ:RNASEQ:MULTIQC (1)	COMPLETED	0	2025-10-01 00:08:28.122	3m 15s	2m 40s	6.4%	1.1 GB	12.2 GB	157.3 MB	186.9 MB
